longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,distance_with_zero,log_total_rooms,log_total_bedrooms,log_population,log_households
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,205600.0,122.92149852649861,7.374629015218945,5.948034989180646,7.007600613951853,5.883322388488279
-118.12,34.02,25.0,2655.0,558.0,1466.0,525.0,3.0529,265800.0,122.92149852649861,7.884199933676039,6.324358962381311,7.290292882446597,6.263398262591624
-118.12,34.01,40.0,1417.0,338.0,1068.0,331.0,2.4259,164600.0,122.9187312820955,7.256297239690681,5.823045895483019,6.97354301952014,5.802118375377063
-118.12,34.01,33.0,1956.0,478.0,1472.0,464.0,1.9867,166300.0,122.9187312820955,7.578656850594762,6.169610732491456,7.294377299288821,6.139884552226255
-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308,173800.0,122.91596478895653,8.0959035329611,6.643789733147672,7.776954403322442,6.597145701886651
-118.12,33.99,24.0,1705.0,479.0,2037.0,459.0,2.4219,137500.0,122.91319904713245,7.4413203897176174,6.171700597410915,7.619233416226805,6.129050210060545
-118.12,33.98,44.0,932.0,179.0,717.0,180.0,3.6875,178100.0,122.91043405667398,6.837332814685591,5.187385805840755,6.57507584059962,5.19295685089021
-118.12,33.97,35.0,708.0,145.0,471.0,153.0,3.2,197400.0,122.90766981763181,6.56244409369372,4.976733742420574,6.154858094016418,5.030437921392435
-118.12,33.97,33.0,3099.0,839.0,2025.0,750.0,3.183,191100.0,122.90766981763181,8.038834757787749,6.732210706467206,7.613324979540639,6.620073206530356
-118.12,33.96,38.0,2105.0,348.0,956.0,350.0,4.4125,246000.0,122.90490633005666,7.652070746116482,5.8522024797744745,6.862757913051401,5.857933154483459
-118.12,33.96,38.0,1301.0,264.0,877.0,275.0,4.625,191300.0,122.90490633005666,7.170888478512505,5.575949103146316,6.776506992372183,5.616771097666572
-118.12,33.96,36.0,1426.0,235.0,698.0,240.0,4.8523,267300.0,122.90490633005666,7.262628600974241,5.459585514144159,6.548219102762372,5.480638923341991
-118.12,33.96,34.0,2863.0,451.0,1243.0,466.0,6.0723,297200.0,122.90490633005666,7.959625305098115,6.111467339502679,7.1252830915107115,6.144185634125646
-118.12,33.95,36.0,2752.0,459.0,1211.0,452.0,5.0526,269800.0,122.90214359399921,7.920083199053234,6.129050210060545,7.099201743553092,6.113682179832232
-118.12,33.95,35.0,1604.0,280.0,802.0,280.0,5.752,291000.0,122.90214359399921,7.38025578842646,5.634789603169249,6.687108607866515,5.634789603169249
-118.12,33.94,35.0,1813.0,313.0,825.0,316.0,5.2485,323800.0,122.89938160951014,7.502738210754851,5.746203190540153,6.715383386334681,5.755742213586912
-118.12,33.94,33.0,2206.0,393.0,973.0,364.0,4.675,283000.0,122.89938160951014,7.698936199813447,5.973809611869261,6.880384082186005,5.8971538676367405
-118.12,33.94,31.0,2210.0,519.0,1047.0,472.0,3.3292,271300.0,122.89938160951014,7.700747794511798,6.251903883165888,6.953684210870537,6.156978985585555
-118.12,33.93,27.0,580.0,143.0,466.0,133.0,3.0909,187500.0,122.89662037664014,6.363028103540465,4.962844630259907,6.144185634125646,4.890349128221754
-118.12,33.92,27.0,6336.0,1628.0,4673.0,1505.0,2.5893,183700.0,122.89385989543986,8.754002933494261,7.395107546562485,8.449556542700426,7.316548177182976
-118.12,33.91,36.0,2053.0,386.0,1023.0,394.0,3.0,216600.0,122.89110016595995,7.627057417018934,5.955837369464831,6.930494765951626,5.976350909297934
-118.12,33.91,36.0,1432.0,265.0,749.0,261.0,3.5772,207400.0,122.89110016595995,7.266827347520591,5.579729825986222,6.618738983517219,5.564520407322694
-118.12,33.91,35.0,620.0,122.0,381.0,124.0,3.7917,183900.0,122.89110016595995,6.429719478039138,4.804021044733257,5.942799375126701,4.820281565605037
-118.12,33.91,35.0,1518.0,279.0,857.0,251.0,3.6917,197500.0,122.89110016595995,7.325148957955575,5.631211781821365,6.75343791859778,5.5254529391317835
-118.12,33.91,34.0,682.0,132.0,491.0,144.0,4.6389,173800.0,122.89110016595995,6.525029657843462,4.882801922586371,6.19644412779452,4.969813299576001
-118.12,33.89,29.0,2666.0,848.0,2030.0,781.0,2.5432,180900.0,122.88558296236383,7.888334500738654,6.742880635791903,7.615791072035833,6.660575149839686
-118.12,33.89,22.0,6876.0,1960.0,5162.0,1879.0,2.9293,170800.0,122.88558296236383,8.83579236650274,7.580699752224563,8.54907938027856,7.538494999413465
-118.12,33.88,40.0,2344.0,571.0,1305.0,544.0,3.1923,191900.0,122.88282548834887,7.759614150696903,6.3473892096560105,7.173958319756794,6.298949246855942
-118.12,33.88,36.0,1083.0,218.0,557.0,210.0,3.0795,218400.0,122.88282548834887,6.9874902470009905,5.384495062789089,6.322565239927284,5.3471075307174685
-118.12,33.88,25.0,1768.0,559.0,983.0,488.0,2.6184,243800.0,122.88282548834887,7.477604243197589,6.326149473155099,6.890609120147166,6.1903154058531475
-118.12,33.87,43.0,1633.0,355.0,837.0,350.0,3.0405,188000.0,122.88006876625681,7.398174092970465,5.872117789475416,6.729824070489475,5.857933154483459
-118.12,33.87,21.0,3764.0,1081.0,1919.0,977.0,2.5057,156300.0,122.88006876625681,8.23323750070527,6.985641817639208,7.5595594960077,6.884486652042782
-118.12,33.86,44.0,2663.0,511.0,1277.0,462.0,4.3194,199500.0,122.87731279613826,7.887208585813932,6.236369590203704,7.152268856032539,6.135564891081739
-118.12,33.86,34.0,2116.0,427.0,972.0,396.0,4.8516,213600.0,122.87731279613826,7.65728279297819,6.056784013228625,6.879355804460439,5.981414211254481
-118.12,33.85,37.0,2386.0,409.0,1101.0,399.0,4.6908,218200.0,122.8745575780438,7.777373602657861,6.013715156042802,7.00397413672268,5.988961416889864
-118.12,33.84,37.0,2706.0,462.0,1331.0,476.0,5.0719,220000.0,122.87180311202404,7.903226808730733,6.135564891081739,7.193685818395112,6.16541785423142
-118.12,33.84,37.0,2143.0,382.0,1047.0,377.0,4.4423,216000.0,122.87180311202404,7.669961995473577,5.945420608606575,6.953684210870537,5.932245187448011
-118.12,33.84,37.0,1242.0,221.0,565.0,213.0,4.1094,215800.0,122.87180311202404,7.124478262493424,5.3981627015177525,6.336825731146441,5.3612921657094255
-118.12,33.83,45.0,1734.0,331.0,797.0,293.0,4.8917,222800.0,122.86904939812956,7.458186157340487,5.802118375377063,6.680854678790215,5.680172609017068
-118.12,33.83,44.0,1712.0,314.0,691.0,293.0,4.3594,221300.0,122.86904939812956,7.445417556701687,5.749392985908253,6.53813982376767,5.680172609017068
-118.12,33.82,43.0,1544.0,286.0,701.0,298.0,4.1375,226000.0,122.86629643641092,7.342131730584722,5.655991810819852,6.55250788703459,5.697093486505405
-118.12,33.82,42.0,1493.0,277.0,671.0,267.0,3.2794,224500.0,122.86629643641092,7.30854279753919,5.6240175061873385,6.508769136971682,5.58724865840025
-118.12,33.81,36.0,2565.0,458.0,1155.0,443.0,4.6087,224600.0,122.86354422691868,7.84971375760487,6.126869184114185,7.051855622955894,6.093569770045136
-118.12,33.81,36.0,1665.0,291.0,721.0,294.0,4.6875,250700.0,122.86354422691868,7.417580402414544,5.673323267171493,6.580639137284949,5.683579767338681
-118.12,33.8,36.0,1257.0,205.0,530.0,211.0,5.3701,251400.0,122.8607927697034,7.136483208590247,5.3230099791384085,6.272877006546167,5.351858133476067
-118.12,33.8,35.0,1835.0,435.0,774.0,418.0,2.7092,256300.0,122.8607927697034,7.51479976048867,6.075346031088684,6.651571873589727,6.035481432524756
-118.12,33.79,43.0,1471.0,301.0,767.0,311.0,4.3317,232400.0,122.8580420648156,7.293697720601438,5.707110264748875,6.642486801367256,5.739792912179234
-118.12,33.79,41.0,1762.0,314.0,738.0,300.0,4.1687,240700.0,122.8580420648156,7.474204806496124,5.749392985908253,6.6039438246004725,5.703782474656201
-118.12,33.76,45.0,3035.0,516.0,1127.0,527.0,7.0796,500001.0,122.84979446462253,8.017966703493599,6.246106765481563,7.027314514039777,6.267200548541362
-118.12,33.76,43.0,3070.0,668.0,1240.0,646.0,3.7813,461500.0,122.84979446462253,8.029432840581244,6.504288173536645,7.122866658599083,6.470799503782602
-118.12,33.75,47.0,3330.0,569.0,1220.0,557.0,7.3672,500001.0,122.84704676954999,8.110727582974489,6.343880434126331,7.106606137727303,6.322565239927284
-118.12,33.75,41.0,2072.0,491.0,742.0,414.0,3.9934,500001.0,122.84704676954999,7.6362696033793735,6.19644412779452,6.60934924316738,6.025865973825314
-118.13,34.7,34.0,1943.0,500.0,1078.0,446.0,1.1296,93800.0,123.12102541808203,7.57198844937744,6.214608098422191,6.982862751468942,6.100318952020064
-118.13,34.69,34.0,2156.0,397.0,1269.0,388.0,2.75,96800.0,123.1182074268465,7.6760099320288875,5.983936280687191,7.1459844677143876,5.961005339623274
-118.13,34.69,32.0,3670.0,765.0,1986.0,673.0,3.682,108800.0,123.1182074268465,8.207946941048617,6.639875833826536,7.593877844605118,6.511745329644728
-118.13,34.68,28.0,718.0,124.0,347.0,121.0,4.025,102600.0,123.11539018335603,6.576469569048224,4.820281565605037,5.849324779946859,4.795790545596741
-118.13,34.58,29.0,2370.0,475.0,1746.0,483.0,3.7464,113500.0,123.08725888571895,7.7706452341291765,6.163314804034641,7.465082736399547,6.180016653652572
-118.13,34.44,10.0,2726.0,465.0,1773.0,459.0,4.8295,319100.0,123.04800079643717,7.9105906122564775,6.142037405587356,7.480428306074208,6.129050210060545
-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,6.1824,274100.0,122.98382413959975,7.278628942320682,5.459585514144159,6.431331081933479,5.3471075307174685
-118.13,34.2,46.0,2676.0,427.0,1022.0,395.0,6.4288,295500.0,122.98104284807475,7.892078421248119,6.056784013228625,6.92951677076365,5.978885764901122
-118.13,34.2,46.0,1271.0,236.0,573.0,210.0,4.9312,240200.0,122.98104284807475,7.147559271189454,5.4638318050256105,6.35088571671474,5.3471075307174685
-118.13,34.2,45.0,1213.0,206.0,529.0,231.0,5.6629,234000.0,122.98104284807475,7.10085190894405,5.327876168789581,6.270988431858299,5.442417710521793
-118.13,34.19,48.0,2539.0,425.0,930.0,364.0,4.7269,303900.0,122.97826230679956,7.839525581704678,6.052089168924417,6.835184586147301,5.8971538676367405
-118.13,34.19,43.0,1621.0,365.0,1015.0,329.0,2.92,242200.0,122.97826230679956,7.390798521735676,5.8998973535824915,6.922643891475888,5.796057750765372
-118.13,34.19,42.0,2203.0,412.0,1012.0,377.0,4.0714,234000.0,122.97826230679956,7.697575346802343,6.021023349349527,6.919683849847411,5.932245187448011
-118.13,34.18,52.0,3094.0,519.0,1309.0,488.0,6.4223,310900.0,122.97548251582508,8.037220031133012,6.251903883165888,7.1770187659099,6.1903154058531475
-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,200000.0,122.97270347520217,7.581719640125308,6.075346031088684,7.192182058713246,6.124683390894205
-118.13,34.16,36.0,2162.0,658.0,1337.0,590.0,2.2095,176700.0,122.9699251849817,7.6787889981991535,6.489204931325317,7.198183577101943,6.380122536899765
-118.13,34.16,33.0,2682.0,716.0,2050.0,692.0,2.4817,169500.0,122.9699251849817,7.894318063841624,6.573680166960646,7.6255950721324535,6.539585955617669
-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,173100.0,122.96714764521457,7.649216319820633,6.437751649736401,7.132497551660044,6.317164686747284
-118.13,34.15,18.0,1665.0,477.0,1095.0,390.0,2.6038,155600.0,122.96714764521457,7.417580402414544,6.1675164908883415,6.9985096422506015,5.966146739123692
-118.13,34.14,29.0,3559.0,1034.0,1658.0,965.0,3.2643,163900.0,122.9643708559516,8.177234885510194,6.9411900550683745,7.4133673356952405,6.872128101338986
-118.13,34.14,23.0,5465.0,1494.0,2511.0,1359.0,3.4531,210900.0,122.9643708559516,8.60611940061064,7.309212365692763,7.828436359157585,7.214504414151143
-118.13,34.12,46.0,3156.0,430.0,1109.0,423.0,10.7397,500001.0,122.95881952914154,8.057060681965766,6.063785208687608,7.011213987350367,6.0473721790462776
-118.13,34.11,45.0,1780.0,289.0,755.0,328.0,4.825,351100.0,122.95604499169612,7.484368643286131,5.666426688112432,6.626717749249025,5.793013608384144
-118.13,34.1,26.0,3050.0,825.0,2153.0,772.0,3.1103,214100.0,122.95327120495818,8.022896869601457,6.715383386334681,7.674617497364363,6.648984550024776
-118.13,34.09,42.0,700.0,212.0,662.0,210.0,3.0078,191700.0,122.95049816897856,6.551080335043404,5.356586274672012,6.495265555937008,5.3471075307174685
-118.13,34.09,42.0,2562.0,781.0,1936.0,687.0,2.2214,219000.0,122.95049816897856,7.848543482456679,6.660575149839686,7.568379267836522,6.532334292222349
-118.13,34.09,21.0,3862.0,1186.0,2773.0,1102.0,2.7816,188200.0,122.95049816897856,8.258940462988459,7.078341579557671,7.927685045615778,7.004881989712859
-118.13,34.08,40.0,1931.0,449.0,1367.0,446.0,2.575,228400.0,122.94772588380803,7.565793282428515,6.1070228877422545,7.220373836723949,6.100318952020064
-118.13,34.08,35.0,2517.0,662.0,1883.0,607.0,2.5787,223000.0,122.94772588380803,7.830822995135316,6.495265555937008,7.5406215286571525,6.408528791059498
-118.13,34.07,32.0,1880.0,428.0,1404.0,424.0,3.085,220500.0,122.9449543494974,7.539027055823995,6.059123195581797,7.247080584585756,6.049733455231958
-118.13,34.07,20.0,2130.0,654.0,1870.0,578.0,2.3664,192200.0,122.9449543494974,7.6638772587034705,6.483107351457199,7.533693709848633,6.359573868672378
-118.13,34.06,30.0,1692.0,398.0,1130.0,365.0,2.8672,198500.0,122.94218356609744,7.433666540166168,5.986452005284438,7.029972911706386,5.8998973535824915
-118.13,34.06,17.0,1714.0,572.0,1590.0,568.0,1.1875,183900.0,122.94218356609744,7.446585099157725,6.349138991379798,7.371489295214277,6.342121418721152
-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,268400.0,122.93941353365892,8.079927770758275,6.423246963533519,7.538494999413465,6.38856140554563
-118.13,34.04,42.0,2205.0,451.0,1392.0,423.0,4.3646,211400.0,122.93664425223263,7.6984827878809465,6.111467339502679,7.238496840894365,6.0473721790462776
-118.13,34.04,40.0,1444.0,312.0,881.0,303.0,3.1083,220500.0,122.93664425223263,7.275172319452771,5.7430031878094825,6.78105762593618,5.713732805509369
-118.13,34.04,36.0,1938.0,364.0,1118.0,374.0,3.5833,227300.0,122.93664425223263,7.569411792450712,5.8971538676367405,7.0192966537150445,5.924255797414532
-118.13,34.03,42.0,2203.0,467.0,1470.0,488.0,2.8385,192200.0,122.93387572186927,7.697575346802343,6.1463292576688975,7.293017679772782,6.1903154058531475
-118.13,34.03,31.0,4267.0,1070.0,3176.0,1071.0,3.0212,208200.0,122.93387572186927,8.358666283188,6.975413927455952,8.063377822367027,6.976348070447749
-118.13,34.02,43.0,396.0,91.0,261.0,73.0,2.9044,172900.0,122.93110794261963,5.981414211254481,4.51085950651685,5.564520407322694,4.290459441148391
-118.13,34.02,41.0,734.0,190.0,565.0,191.0,2.2813,192000.0,122.93110794261963,6.598509028614515,5.247024072160486,6.336825731146441,5.25227342804663
-118.13,34.02,40.0,2988.0,690.0,2144.0,667.0,2.3359,189300.0,122.93110794261963,8.002359546252707,6.536691597591305,7.670428522190693,6.502790045915623
-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.5852,185100.0,122.93110794261963,7.1252830915107115,5.736572297479192,6.669498089857879,5.655991810819852
-118.13,34.02,36.0,984.0,275.0,1024.0,284.0,2.125,153500.0,122.93110794261963,6.891625897052253,5.616771097666572,6.931471805599453,5.648974238161206
-118.13,34.01,43.0,782.0,207.0,827.0,223.0,3.1538,154300.0,122.92834091453443,6.661854740545311,5.332718793265369,6.717804695023691,5.407171771460119
-118.13,33.97,36.0,1759.0,295.0,837.0,267.0,4.6992,251900.0,122.91728031485239,7.472500744737558,5.68697535633982,6.729824070489475,5.58724865840025
-118.13,33.97,34.0,1736.0,297.0,823.0,292.0,5.4042,241600.0,122.91728031485239,7.459338895220296,5.6937321388027,6.71295620067707,5.676753802268282
-118.13,33.96,38.0,1040.0,202.0,557.0,228.0,4.0,254700.0,122.91451704335009,6.946975992135418,5.308267697401205,6.322565239927284,5.429345628954441
-118.13,33.96,36.0,1933.0,341.0,958.0,335.0,4.4732,266000.0,122.91451704335009,7.566828479208331,5.831882477283517,6.86484777797086,5.814130531825066
-118.13,33.96,35.0,1500.0,250.0,706.0,250.0,4.5625,253500.0,122.91451704335009,7.313220387090301,5.521460917862246,6.559615237493242,5.521460917862246
-118.13,33.95,37.0,1709.0,333.0,778.0,344.0,3.9036,326600.0,122.91175452331645,7.443663683115591,5.808142489980444,6.656726524178391,5.840641657373398
-118.13,33.94,34.0,522.0,138.0,373.0,139.0,3.5481,265000.0,122.90899275480211,6.257667587882639,4.927253685157205,5.921578419643816,4.9344739331306915
-118.13,33.93,38.0,2040.0,458.0,1775.0,445.0,3.5227,202400.0,122.90623173785778,7.620705086838262,6.126869184114185,7.4815557019095165,6.09807428216624
-118.13,33.93,34.0,2122.0,517.0,1578.0,488.0,3.1496,191900.0,122.90623173785778,7.660114319173928,6.248042874508429,7.363913501405819,6.1903154058531475
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,195800.0,122.90623173785778,7.491645473605133,6.102558594613569,7.108244139731541,6.113682179832232
-118.13,33.92,36.0,984.0,183.0,615.0,206.0,4.1786,201500.0,122.90347147253408,6.891625897052253,5.209486152841421,6.421622267806518,5.327876168789581
-118.13,33.92,28.0,3069.0,864.0,1932.0,835.0,2.4925,177200.0,122.90347147253408,8.029107054619736,6.761572768804055,7.566311014772463,6.727431724850855
-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,190600.0,122.90071195888167,7.584264818389059,5.755742213586912,6.813444599510896,5.723585101952381
-118.13,33.91,35.0,561.0,104.0,261.0,105.0,4.9375,183800.0,122.90071195888167,6.329720905522696,4.6443908991413725,5.564520407322694,4.653960350157523
-118.13,33.91,34.0,916.0,162.0,552.0,164.0,4.9107,222000.0,122.90071195888167,6.82001636467413,5.087596335232384,6.313548046277095,5.099866427824199
-118.13,33.9,38.0,1475.0,269.0,827.0,265.0,4.7663,191600.0,122.89795319695116,7.29641326877392,5.594711379601839,6.717804695023691,5.579729825986222
-118.13,33.9,36.0,1814.0,350.0,886.0,347.0,3.4868,208400.0,122.89795319695116,7.503289630675082,5.857933154483459,6.786716950605081,5.849324779946859
-118.13,33.9,35.0,1458.0,261.0,686.0,236.0,3.9038,202700.0,122.89795319695116,7.284820912568604,5.564520407322694,6.530877627725885,5.4638318050256105
-118.13,33.89,36.0,599.0,125.0,361.0,139.0,5.0395,225800.0,122.8951951867932,6.395261598115449,4.8283137373023015,5.8888779583328805,4.9344739331306915
-118.13,33.89,33.0,3668.0,867.0,2368.0,845.0,2.8906,204900.0,122.8951951867932,8.207401833376355,6.7650389767805414,7.769800996003896,6.739336627357174
-118.13,33.89,29.0,2823.0,737.0,1723.0,678.0,2.7121,165500.0,122.8951951867932,7.945555428253489,6.602587892189336,7.45182223652793,6.519147287940395
-118.13,33.88,32.0,3088.0,1024.0,1981.0,956.0,2.2027,192700.0,122.89243792845839,8.035278911144667,6.931471805599453,7.591357046698551,6.862757913051401
-118.13,33.88,32.0,1788.0,459.0,1131.0,461.0,3.5278,166100.0,122.89243792845839,7.488852955733459,6.129050210060545,7.030857476116121,6.133398042996649
-118.13,33.87,45.0,1606.0,300.0,735.0,295.0,4.6765,198400.0,122.88968142199734,7.381501894506707,5.703782474656201,6.5998704992128365,5.68697535633982
-118.13,33.87,20.0,3638.0,868.0,2326.0,822.0,3.3304,194600.0,122.88968142199734,8.199189359078067,6.7661917146603505,7.75190533307861,6.71174039505618
-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,200200.0,122.88692566746064,7.531552381407289,5.8377304471659395,6.823286122355687,5.840641657373398
-118.13,33.86,37.0,2259.0,425.0,1183.0,413.0,5.1805,201600.0,122.88692566746064,7.7226775164680035,6.052089168924417,7.075808863978387,6.023447592961033
-118.13,33.85,36.0,2110.0,416.0,1128.0,403.0,4.6019,208400.0,122.8841706648989,7.6544432264701125,6.030685260261263,7.028201432058005,5.998936561946683
-118.13,33.85,36.0,1885.0,391.0,1049.0,405.0,3.55,212800.0,122.8841706648989,7.541683099882111,5.968707559985366,6.955592608396297,6.003887067106539
-118.13,33.84,46.0,2439.0,429.0,944.0,374.0,4.2841,312400.0,122.88141641436266,7.79934339821592,6.061456918928017,6.8501261661455,5.924255797414532
-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,213200.0,122.88141641436266,8.00903068506973,6.513230110912307,7.367708572374371,6.508769136971682
-118.13,33.83,45.0,3087.0,574.0,1474.0,567.0,5.5196,227600.0,122.87866291590252,8.034955024502159,6.352629396319567,7.295735072749282,6.340359303727752
-118.13,33.83,44.0,1710.0,333.0,786.0,344.0,4.2917,314700.0,122.87866291590252,7.444248649496705,5.808142489980444,6.666956792429207,5.840641657373398
-118.13,33.82,44.0,1785.0,307.0,779.0,291.0,4.3056,228600.0,122.87591016956904,7.487173694213739,5.726847747587197,6.658011045870748,5.673323267171493
-118.13,33.82,44.0,1619.0,280.0,815.0,284.0,5.5449,232200.0,122.87591016956904,7.389563953677635,5.634789603169249,6.703188113240863,5.648974238161206
-118.13,33.82,37.0,1530.0,290.0,711.0,283.0,5.1795,225400.0,122.87591016956904,7.333023014386481,5.66988092298052,6.566672429803241,5.645446897643238
-118.13,33.82,36.0,665.0,114.0,273.0,112.0,3.7321,223700.0,122.87591016956904,6.499787040655854,4.736198448394496,5.60947179518496,4.718498871295094
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,4.325,223900.0,122.87315817541274,7.113142108707088,5.4680601411351315,6.349138991379798,5.488937726156687
-118.13,33.81,37.0,1013.0,199.0,493.0,183.0,4.7845,231400.0,122.87315817541274,6.920671504248683,5.293304824724492,6.20050917404269,5.209486152841421
-118.13,33.81,36.0,1749.0,322.0,855.0,319.0,4.6473,227100.0,122.87315817541274,7.466799475018602,5.7745515455444085,6.75110146893676,5.765191102784844
-118.13,33.81,34.0,1903.0,343.0,928.0,349.0,5.395,241900.0,122.87315817541274,7.551186867296149,5.8377304471659395,6.833031732786201,5.855071922202427
-118.13,33.8,41.0,1509.0,325.0,821.0,314.0,4.0893,223000.0,122.87040693348419,7.319202458767849,5.783825182329737,6.710523109452428,5.749392985908253
-118.13,33.8,36.0,1496.0,271.0,743.0,265.0,4.4312,226000.0,122.87040693348419,7.310550158534422,5.602118820879701,6.610696044717759,5.579729825986222
-118.13,33.8,36.0,1026.0,182.0,505.0,176.0,4.3438,233600.0,122.87040693348419,6.933423025730715,5.204006687076795,6.22455842927536,5.170483995038151
-118.13,33.79,45.0,2317.0,448.0,1057.0,428.0,4.375,234800.0,122.86765644383391,7.748028524432376,6.104793232414985,6.963189985870238,6.059123195581797
-118.13,33.79,44.0,2153.0,375.0,947.0,364.0,5.0072,236200.0,122.86765644383391,7.674617497364363,5.926926025970411,6.853299093186078,5.8971538676367405
-118.13,33.79,36.0,1245.0,211.0,508.0,221.0,5.3441,480600.0,122.86765644383391,7.126890808898808,5.351858133476067,6.230481447578482,5.3981627015177525
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,500001.0,122.86765644383391,7.98514393119862,6.261491684321042,7.0317412587631285,6.269096283706261
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,242900.0,122.86765644383391,8.8065738205036,7.493873886783559,8.195609567288775,7.377133712833954
-118.13,33.78,45.0,1016.0,172.0,361.0,163.0,7.5,434500.0,122.86490670651241,6.923628628138427,5.147494476813453,5.8888779583328805,5.093750200806762
-118.13,33.78,31.0,3039.0,739.0,1199.0,697.0,3.7232,500001.0,122.86490670651241,8.019283792916793,6.6052979209482015,7.089243155027514,6.546785410760524
-118.13,33.77,52.0,3697.0,691.0,1436.0,671.0,4.6852,395200.0,122.86215772157023,8.215276958936633,6.53813982376767,7.269616749608169,6.508769136971682
-118.13,33.77,37.0,4365.0,926.0,1661.0,868.0,5.3046,360700.0,122.86215772157023,8.381373468273702,6.8308742346461795,7.415175109613295,6.7661917146603505
-118.13,33.76,52.0,2216.0,526.0,940.0,530.0,4.5469,381000.0,122.85940948905785,7.703459047867175,6.26530121273771,6.84587987526405,6.272877006546167
-118.13,33.76,46.0,2834.0,673.0,1175.0,670.0,4.7875,363800.0,122.85940948905785,7.949444420250626,6.511745329644728,7.069023426578259,6.507277712385012
-118.13,33.76,44.0,1543.0,463.0,652.0,406.0,4.25,439300.0,122.85940948905785,7.341483852363161,6.137727054086234,6.480044561926653,6.0063531596017325
-118.14,34.72,15.0,2181.0,361.0,1057.0,300.0,4.625,118100.0,123.13625786095662,7.687538766201629,5.8888779583328805,6.963189985870238,5.703782474656201
-118.14,34.71,33.0,2347.0,461.0,1482.0,374.0,2.8194,93000.0,123.1334385940716,7.760893195851024,6.133398042996649,7.301147805856032,5.924255797414532
-118.14,34.7,12.0,1984.0,614.0,1071.0,574.0,1.2532,102100.0,123.13062007478075,7.592870287844818,6.419994928147142,6.976348070447749,6.352629396319567
-118.14,34.69,48.0,1379.0,327.0,696.0,304.0,2.1167,94900.0,123.12780230313543,7.229113877793302,5.7899601708972535,6.54534966033442,5.717027701406222
-118.14,34.69,35.0,2118.0,374.0,1108.0,360.0,3.4327,100300.0,123.12780230313543,7.658227526161352,5.924255797414532,7.010311867307229,5.886104031450156
-118.14,34.68,33.0,2815.0,485.0,1447.0,489.0,4.2679,119600.0,123.12498527918694,7.942717540573791,6.184148890937483,7.277247726631484,6.192362489474872
-118.14,34.68,31.0,2666.0,662.0,1337.0,602.0,2.4432,101100.0,123.12498527918694,7.888334500738654,6.495265555937008,7.198183577101943,6.400257445308821
-118.14,34.68,25.0,1703.0,342.0,775.0,309.0,4.5455,126500.0,123.12498527918694,7.440146680662688,5.834810737062605,6.652863029353347,5.733341276897746
-118.14,34.65,20.0,1257.0,201.0,551.0,186.0,4.6591,247200.0,123.11653869403574,7.136483208590247,5.303304908059076,6.311734809152915,5.225746673713202
-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,167600.0,123.09404737841713,9.198470199405696,7.545389749611823,8.495356496807062,7.390798521735676
-118.14,34.2,39.0,2569.0,426.0,1282.0,432.0,5.0953,207400.0,122.99064842499205,7.851271997109883,6.054439346269371,7.156176637480615,6.068425588244111
-118.14,34.19,49.0,1678.0,277.0,737.0,287.0,3.7222,237000.0,122.98786810088221,7.425357887027151,5.6240175061873385,6.602587892189336,5.659482215759621
-118.14,34.19,45.0,3595.0,619.0,1686.0,607.0,4.73,201000.0,122.98786810088221,8.187299270155147,6.428105272684596,7.430114138561801,6.408528791059498
-118.14,34.18,50.0,1493.0,326.0,1000.0,323.0,3.3068,154400.0,122.98508852702429,7.30854279753919,5.786897381366708,6.907755278982137,5.777652323222656
-118.14,34.18,47.0,3457.0,622.0,1700.0,579.0,3.5164,226500.0,122.98508852702429,8.148156439921625,6.432940092739179,7.438383530044307,6.361302477572996
-118.14,34.17,52.0,2687.0,600.0,1716.0,544.0,2.7201,205700.0,122.98230970346914,7.8961806086154915,6.396929655216146,7.447751280047908,6.298949246855942
-118.14,34.17,40.0,1054.0,251.0,1056.0,276.0,2.3,146700.0,122.98230970346914,6.960347729101308,5.5254529391317835,6.962243464266207,5.62040086571715
-118.14,34.17,34.0,2384.0,604.0,2073.0,540.0,2.3062,158000.0,122.98230970346914,7.776535028185241,6.403574197934815,7.636752112435779,6.29156913955832
-118.14,34.16,38.0,1843.0,565.0,1449.0,524.0,2.2174,215400.0,122.97953163026764,7.519149957669823,6.336825731146441,7.278628942320682,6.261491684321042
